date,Price,adj_close,close,high,low,open,volume,elapsed_time,price_change,price_trend,volume_change,high_low_spread
01-11-2023,1971,172.8940887451172,173.97000122070312,174.22999572753906,170.1199951171875,171,56934900,68592,1.8738635990994235,1,26.956473264059234,2.4159421163399286
02-11-2023,1972,176.47181701660156,177.57000732421875,177.77999877929688,175.4600067138672,175.52000427246094,77334800,68616,2.0693257908003027,1,35.83022012860302,1.3222341141323635
03-11-2023,1973,175.55751037597656,176.64999389648438,176.82000732421875,173.35000610351562,174.24000549316406,79763700,68640,-0.518113076,0,3.1407593993906913,2.0017312365313797
06-11-2023,1974,178.12155151367188,179.22999572753906,179.42999267578125,176.2100067138672,176.3800048828125,63841300,68712,1.4605162299448304,1,-19.96196265,1.8273570394573169
07-11-2023,1975,180.69552612304688,181.82000732421875,182.44000244140625,178.97000122070312,179.17999267578125,70530000,68736,1.4450770844278482,1,10.477073618488353,1.9388731055681068
08-11-2023,1976,181.75892639160156,182.88999938964844,183.4499969482422,181.58999633789065,182.3500061035156,49340300,68760,0.5884897273828127,1,-30.04352758,1.024285835047085
09-11-2023,1977,181.28189086914065,182.41000366210935,184.1199951171875,181.80999755859375,182.9600067138672,53763500,68784,-0.262450505,0,8.964679987758494,1.2705558493004674
10-11-2023,1978,185.4912872314453,186.3999938964844,186.57000732421875,183.52999877929688,183.97000122070312,66133400,68808,2.1873746802647975,1,23.007988691212432,1.656409614309224
13-11-2023,1979,183.89907836914065,184.8000030517578,186.02999877929688,184.2100067138672,185.82000732421875,43627500,68880,-0.858364215,0,-34.03106448,0.9879984795053374
14-11-2023,1980,186.5261993408203,187.44000244140625,188.11000061035156,186.3000030517578,187.6999969482422,60108400,68904,1.428571074703422,1,37.776402498424154,0.9715499350211482
15-11-2023,1981,187.09341430664065,188.0099945068359,189.5,187.77999877929688,187.8500061035156,53790500,68928,0.3040930740533021,1,-10.51084374,0.9159661475579681
16-11-2023,1982,188.78514099121097,189.7100067138672,190.9600067138672,188.6499938964844,189.57000732421875,54412900,68952,0.9042137421952257,1,1.157081640810187,1.2244966298012865
17-11-2023,1983,188.76524353027344,189.69000244140625,190.3800048828125,188.57000732421875,190.25,50922700,68976,-0.010544659,0,-6.414287788,0.9598544245065028
20-11-2023,1984,190.51663208007812,191.4499969482422,191.91000366210935,189.8800048828125,189.88999938964844,46505100,69048,0.9278267089376957,1,-8.675109529,1.069095600955821
21-11-2023,1985,189.71060180664065,190.63999938964844,191.52000427246097,189.7400054931641,191.41000366210935,38134500,69072,-0.423085699,0,-17.9993162,0.9381251859197424
22-11-2023,1986,190.37733459472656,191.30999755859375,192.92999267578125,190.8300018310547,191.4900054931641,39617700,69096,0.35144679557825853,1,3.889391495889538,1.100451094993817
24-11-2023,1987,189.0438537597656,189.97000122070312,190.8999938964844,189.25,190.8699951171875,24048300,69144,-0.700431946,0,-39.29910116,0.8718593904805302
27-11-2023,1988,188.86473083496097,189.7899932861328,190.6699981689453,188.8999938964844,189.9199981689453,40552600,69216,-0.094755979,0,68.62979919578515,0.9370059976978382
28-11-2023,1989,189.4717712402344,190.3999938964844,191.0800018310547,189.3999938964844,189.77999877929688,38415400,69240,0.3214082048213829,1,-5.270192293,0.887015834
29-11-2023,1990,188.44679260253903,189.3699951171875,192.08999633789065,188.97000122070312,190.8999938964844,43014200,69264,-0.540965763,0,11.971240700344143,1.6510531285564223
30-11-2023,1991,189.02395629882812,189.9499969482422,190.32000732421875,188.19000244140625,189.83999633789065,48794400,69288,0.30627968844576525,1,13.437887953280537,1.1318374276952816
01-12-2023,1992,190.30767822265625,191.2400054931641,191.55999755859375,189.22999572753903,190.3300018310547,45679300,69312,0.6791305952341897,1,-6.384134245,1.2313068137514236
04-12-2023,1993,188.50648498535156,189.42999267578125,190.0500030517578,187.4499969482422,189.97999572753903,43389500,69384,-0.946461392,0,-5.012773838,1.3870398217363142
05-12-2023,1994,192.4770508,193.4199981689453,194.3999938964844,190.17999267578125,190.2100067138672,66628400,69408,2.106321938149014,1,53.558810311250426,2.2189511953012895
06-12-2023,1995,191.38243103027344,192.32000732421875,194.7599945068359,192.11000061035156,194.4499969482422,41089700,69432,-0.56870585,0,-38.33005145,1.3794148602701921
